流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
97057;;PE1003;F7;健康體適能;;1.0;002 50010;半年;必帶;金敏玲;2;五3,4(籃球A~E);50;健康體適能,本校修課人數上限：50人;初選不開放。7012工管系科管組一合。;;
97058;;PE1003;F8;健康體適能;;1.0;002 50010;半年;必帶;李永祥;2;一6,7(籃球F~I);50;健康體適能,本校修課人數上限：50人;初選不開放。6010農藝系一合。;;
97059;;PE1003;F9;健康體適能;;1.0;002 50010;半年;必帶;李永祥;2;一8,9(籃球F~I);50;健康體適能 且 限學號單號,本校修課人數上限：50人;初選不開放。2030化學系B合。;;
97060;;PE1003;G3;健康體適能;;1.0;002 50010;半年;必帶;陳文英;2;四1,2(中央籃球場);50;健康體適能 且 限學號單號,本校修課人數上限：50人;初選不開放。5040化工系B合。;;
97061;;PE1003;G4;健康體適能;;1.0;002 50010;半年;必帶;陳文英;2;四3,4(籃球A~E);50;健康體適能 且 限學號末二位除３餘２,本校修課人數上限：50人;初選不開放。4010醫學系E合。;;
97062;;PE1003;G7;健康體適能;;1.0;002 50010;半年;必帶;詹俊成;2;五6,7(籃球F~I);50;健康體適能 且 限學號末二位被３整除,本校修課人數上限：50人;初選不開放。5020機械系C合。;;
97063;;PE1003;G8;健康體適能;;1.0;002 50010;半年;必帶;詹俊成;2;五8,9(籃球F~I);50;健康體適能 且 限學號末二位除３餘１,本校修課人數上限：50人;初選不開放。5020機械系D合。;;
97064;;PE1003;G9;健康體適能;;1.0;002 50010;半年;必帶;周德賢;2;三1,2(新生籃球場);50;健康體適能,本校修課人數上限：50人;初選不開放。1090戲劇系一合。;;
97065;;PE1003;H1;健康體適能;;1.0;002 50010;半年;必帶;周德賢;2;四1,2(棒壘球場);50;健康體適能 且 限學號單號,本校修課人數上限：50人;初選不開放。5010土木系B合。;;
97066;;PE1003;H2;健康體適能;;1.0;002 50010;半年;必帶;周德賢;2;四3,4(棒壘球場);50;健康體適能 且 限學號雙號,本校修課人數上限：50人;初選不開放。9020資工系A合。;;
97067;;PE1003;H3;健康體適能;;1.0;002 50010;半年;必帶;周德賢;2;五1,2(中央籃球場);50;健康體適能,本校修課人數上限：50人;初選不開放。6120昆蟲系一合。;;
97068;;PE1003;H4;健康體適能;;1.0;002 50010;半年;必帶;周德賢;2;五3,4(中央籃球場);50;健康體適能,本校修課人數上限：50人;初選不開放。1060圖資系一合。;;
97069;;PE1003;H5;健康體適能;;1.0;002 50010;半年;必帶;梁伊傑;2;五1,2(人工草皮球場);50;健康體適能,本校修課人數上限：50人;初選不開放。6130植微系一合。;;
97070;;PE1003;H6;健康體適能;;1.0;002 50010;半年;必帶;梁伊傑;2;五3,4(人工草皮球場);50;健康體適能,本校修課人數上限：50人;初選不開放。6100生傳系一合。;;
97071;;PE1003;H7;健康體適能;;1.0;002 50010;半年;必帶;賴韻宇;2;四1,2(排球場);50;健康體適能,本校修課人數上限：50人;初選不開放。1030歷史系一合。;;
97072;;PE1003;H8;健康體適能;;1.0;002 50010;半年;必帶;賴韻宇;2;四3,4(排球場);50;健康體適能 且 限學號雙號,本校修課人數上限：50人;初選不開放。3030經濟系A合。;;
97073;;PE1003;H9;健康體適能;;1.0;002 50010;半年;必帶;王學富;2;三6,7(籃球A~E);50;健康體適能,本校修課人數上限：50人;初選不開放。A011法律系法學組一合。;;
97074;;PE1003;J1;健康體適能;;1.0;002 50010;半年;必帶;莊國禎;2;四6,7(人工草皮球場);50;健康體適能 且 限學號末二位除３餘１,本校修課人數上限：50人;初選不開放。9010電機系D合。;;
97075;;PE1003;J2;健康體適能;;1.0;002 50010;半年;必帶;莊國禎;2;二1,2(足球場);50;健康體適能,本校修課人數上限：50人;初選不開放。6090獸醫系一合。;;
97076;;PE1003;J3;健康體適能;;1.0;002 50010;半年;必帶;莊國禎;2;三1,2(足球場);50;健康體適能,本校修課人數上限：50人;初選不開放。5070材料系一合。;;
97077;;PE1003;J4;健康體適能;;1.0;002 50010;半年;必帶;王學富;2;三8,9(籃球A~E);50;健康體適能,本校修課人數上限：50人;初選不開放。6080園藝系一合。;;
97078;;PE1003;J5;健康體適能;;1.0;002 50010;半年;必帶;莊國禎;2;五1,2(籃球F~I);50;健康體適能,本校修課人數上限：50人;初選不開放。4040醫技系一合。;;
97079;;PE1007;D5;適應體育(生理班);;1.0;002 50080;半年;必修;黃英哲;2;五6,7(綜館柔道室);20;健康體適能 或 專項運動學群,本校修課人數上限：20人;須檢具健保局特約區域醫院以上之醫師證明。;;
97080;;PE1005;A3;適應體育(肢體班);;1.0;002 50090;半年;必修;林信甫;2;四6,7(適應體育R);10;健康體適能 或 專項運動學群,本校修課人數上限：10人;須檢具健保局特約區域醫院以上之醫師證明。;;
97081;;PE2028;34;現代舞;;1.0;002 50290;半年;必修;蔡秀華;2;四3,4(綜館舞蹈室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97082;;PE2028;78;現代舞;;1.0;002 50290;半年;必修;李文心;2;四6,7(綜館韻律室);40;專項運動學群,本校修課人數上限：40人;請自備乾淨球鞋。;;
97083;;PE2028;79;現代舞;;1.0;002 50290;半年;必修;李文心;2;四8,9(綜館韻律室);40;專項運動學群,本校修課人數上限：40人;請自備乾淨球鞋。;;
97084;;PE2034;26;太極劍;;1.0;002 50370;半年;必修;游添燈;2;三1,2(綜館技擊AB);44;專項運動學群,本校修課人數上限：44人;請自備乾淨球鞋。;;
97085;;PE2036;22;太極拳初級;;1.0;002 50390;半年;必修;游添燈;2;一3,4(綜館技擊AB);50;專項運動學群,本校修課人數上限：50人;請自備乾淨球鞋。;;
97086;;PE2036;23;太極拳初級;;1.0;002 50390;半年;必修;游添燈;2;二1,2(綜館技擊AB);50;專項運動學群,本校修課人數上限：50人;請自備乾淨球鞋。;;
97087;;PE2036;24;太極拳初級;;1.0;002 50390;半年;必修;游添燈;2;二3,4(綜館技擊AB);50;專項運動學群,本校修課人數上限：50人;請自備乾淨球鞋。;;
97088;;PE2037;25;太極拳中級;;1.0;002 50400;半年;必修;游添燈;2;一1,2(綜館技擊AB);50;專項運動學群,本校修課人數上限：50人;1.限修過初級或具初級能力者 2.請自備乾淨球鞋。;;
97089;;PE2041;19;柔道初級;;1.0;002 50440;半年;必修;黃國恩;2;二1,2(綜館柔道室);40;專項運動學群,本校修課人數上限：40人;請自備柔道服。;;
97090;;PE2041;20;柔道初級;;1.0;002 50440;半年;必修;黃國恩;2;三1,2(綜館柔道室);40;專項運動學群,本校修課人數上限：40人;請自備柔道服。;;
97091;;PE2041;21;柔道初級;;1.0;002 50440;半年;必修;黃國恩;2;三3,4(綜館柔道室);40;專項運動學群,本校修課人數上限：40人;請自備柔道服。;;
97092;;PE5002;15;手球中級;;1.0;002 50570;半年;必修;黃欽永;2;一8,9(舊館羽球場);60;專項運動學群,本校修課人數上限：60人;歡迎從未接觸手球的同學選修。;;
97093;;PE2050;D1;手球初級;;1.0;002 50580;半年;必修;許君恆;2;三6,7(人工草皮球場);32;專項運動學群,本校修課人數上限：32人;;;
97094;;PE2051;N3;女手球校隊;;1.0;002 50590;半年;選修;許君恆;2;一A,B,C,D(請洽系所辦)  三A,B,C,D(請洽系所辦);40;限女生,本校修課人數上限：40人;限校隊學生。上課地點:體育館羽球場(星期一)；綜館多功能球場(星期三)。;;
97095;;PE2052;K4;男手球校隊;;1.0;002 50600;半年;選修;黃欽永;2;一A,B,C,D(舊館羽球場)三A,B,C,D(綜館多功能);40;限男生,本校修課人數上限：40人;限校隊學生。;;
97096;;PE2053;B5;游泳初級;;1.0;002 50630;半年;必修;林謙如;2;二3,4(戶外游泳池);40;專項運動學群,本校修課人數上限：40人;;;
97097;;PE2053;B6;游泳初級;;1.0;002 50630;半年;必修;林謙如;2;五3,4(戶外游泳池);40;專項運動學群,本校修課人數上限：40人;;;
97098;;PE2053;C8;游泳初級;;1.0;002 50630;半年;必修;許君恆;2;一6,7(戶外游泳池);40;專項運動學群,本校修課人數上限：40人;;;
97099;;PE2055;D6;水球;;1.0;002 50650;半年;必修;黃英哲;2;五8,9(戶外游泳池);40;專項運動學群,本校修課人數上限：40人;;;
97100;;PE2058;N1;女游泳校隊;;1.0;002 50680;半年;選修;林謙如;2;二A(戶外游泳池)四A(戶外游泳池)六A(戶外游泳池);40;限女生,本校修課人數上限：40人;限校隊學生。上課時間:星期二/四/六 10,A堂。;;
97101;;PE2059;M9;男游泳校隊;;1.0;002 50690;半年;選修;林謙如;2;一A(戶外游泳池)三A(戶外游泳池)五A(戶外游泳池);40;限男生,本校修課人數上限：40人;限校隊學生。上課時間:星期一/三/五 10,A堂。;;
97102;;PE2062;K8;女田徑校隊;;1.0;002 50740;半年;選修;蔡秀華;2;一A,B(請洽系所辦)  四A,B(請洽系所辦);40;限女生,本校修課人數上限：40人;限校隊學生。上課地點:田徑場。;;
97103;;PE2063;K7;男田徑校隊;;1.0;002 50750;半年;選修;簡坤鐘;2;一A,B(田徑場)三A,B(田徑場)四A,B(田徑場);40;限男生,本校修課人數上限：40人;限校隊學生。;;
97104;;PE2064;02;羽球初級;;1.0;002 50780;半年;必修;陳美莉;2;二1,2(綜館多功能);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97105;;PE2064;03;羽球初級;;1.0;002 50780;半年;必修;陳美莉;2;二3,4(綜館多功能);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97106;;PE2064;04;羽球初級;;1.0;002 50780;半年;必修;陳美莉;2;三1,2(舊館羽球場);36;專項運動學群,本校修課人數上限：36人;;;
97107;;PE2064;05;羽球初級;;1.0;002 50780;半年;必修;陳美莉;2;三3,4(綜館多功能);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97108;;PE2064;07;羽球初級;;1.0;002 50780;半年;必修;李坤培;2;二6,7(舊館羽球場);36;專項運動學群,本校修課人數上限：36人;;;
97109;;PE2064;08;羽球初級;;1.0;002 50780;半年;必修;李坤培;2;四6,7(綜館多功能);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97110;;PE2064;09;羽球初級;;1.0;002 50780;半年;必修;李坤培;2;四8,9(綜館多功能);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97111;;PE2064;12;羽球初級;;1.0;002 50780;半年;必修;黃欽永;2;一6,7(舊館羽球場);36;專項運動學群,本校修課人數上限：36人;;;
97112;;PE2064;13;羽球初級;;1.0;002 50780;半年;必修;黃欽永;2;三6,7(綜館多功能);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97113;;PE2064;14;羽球初級;;1.0;002 50780;半年;必修;黃欽永;2;三8,9(綜館多功能);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97114;;PE2064;44;羽球初級;;1.0;002 50780;半年;必修;呂碧琴;2;一6,7(綜館多功能);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97115;;PE2064;45;羽球初級;;1.0;002 50780;半年;必修;呂碧琴;2;一8,9(綜館多功能);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97116;;PE2064;46;羽球初級;;1.0;002 50780;半年;必修;呂碧琴;2;五1,2(舊館羽球場);36;專項運動學群,本校修課人數上限：36人;請自備乾淨球鞋。;;
97117;;PE2064;83;羽球初級;;1.0;002 50780;半年;必修;連家瑩;2;三1,2(綜館多功能);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97118;;PE2064;84;羽球初級;;1.0;002 50780;半年;必修;連家瑩;2;三3,4(舊館羽球場);36;專項運動學群,本校修課人數上限：36人;;;
97119;;PE2064;D2;羽球初級;;1.0;002 50780;半年;必修;葉曉月;2;四1,2(綜館多功能);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97120;;PE2064;J7;羽球初級;;1.0;002 50780;半年;必修;連家瑩;2;二3,4(舊館羽球場);36;專項運動學群,本校修課人數上限：36人;;;
97121;;PE2065;56;羽球中級;;1.0;002 50790;半年;必修;陳志一;2;二6,7(綜館多功能);48;專項運動學群,本校修課人數上限：48人;1.限修過初級或具初級能力者 2.請自備乾淨球鞋。;;
97122;;PE2065;57;羽球中級;;1.0;002 50790;半年;必修;陳志一;2;二8,9(綜館多功能);48;專項運動學群,本校修課人數上限：48人;1.限修過初級或具初級能力者 2.請自備乾淨球鞋。;;
97123;;PE2065;D3;羽球中級;;1.0;002 50790;半年;必修;葉曉月;2;四3,4(綜館多功能);48;專項運動學群,本校修課人數上限：48人;1.限修過初級或具初級能力者 2.請自備乾淨球鞋。;;
97124;;PE2068;M2;女羽球校隊;;1.0;002 50820;半年;選修;連家瑩;2;二A,B,C,D(請洽系所辦)  四A,B,C,D(請洽系所辦);40;限女生,本校修課人數上限：40人;限校隊學生。上課地點:綜館多功能球場(星期二)；體育館羽球場(星期四)。;;
97125;;PE2069;L3;男羽球校隊;;1.0;002 50830;半年;選修;陳志一;2;二A,B,C,D(綜館多功能)四A,B,C,D(舊館羽球場);40;限男生,本校修課人數上限：40人;限校隊學生。;;
97126;;PE2071;38;足球初級;;1.0;002 50860;半年;必修;楊裕隆;2;二8,9(足球場);44;專項運動學群,本校修課人數上限：44人;;;
97127;;PE2072;39;足球中級;;1.0;002 50870;半年;必修;楊裕隆;2;三8,9(足球場);44;專項運動學群,本校修課人數上限：44人;限修過初級或具初級能力者。;;
97128;;PE2073;K9;男足球校隊;;1.0;002 50880;半年;選修;楊裕隆;2;三A,B,C(人工草皮球場)六1,2,3,4(足球場);40;本校修課人數上限：40人;限校隊學生。;;
97129;;PE2074;61;桌球初級;;1.0;002 50900;半年;必修;洪巧菱;2;二3,4(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97130;;PE2074;62;桌球初級;;1.0;002 50900;半年;必修;林信甫;2;三3,4(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97131;;PE2074;D7;桌球初級;;1.0;002 50900;半年;必修;盧居福;2;一6,7(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97132;;PE2074;D8;桌球初級;;1.0;002 50900;半年;必修;盧居福;2;一8,9(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
